,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-11 21:00:16,2020-05-11 21:00:16-04:00,RatingsNetwork,Feds: Arsenal found in the home of Walmart threat suspect $WMT #WMT #Crime #Extortionandthreats #Shootings https://t.co/fGis9SNesN,-1,2020-05-12 01:00:16,6958
2020-05-11 21:00:20,2020-05-11 21:00:20-04:00,MarketBeatNews,https://t.co/Dy8Kkhob8n Feds: Arsenal found in the home of Walmart threat suspect $WMT #WMT #Crime #Extortionandthreats #Shootings,-1,2020-05-12 01:00:20,1908
2020-05-12 00:12:55,2020-05-12 00:12:55-04:00,rose_mitts,"RT @elfsocks: Black mothers die at 3 to 4 times the rate of white mothers. This is unacceptable (and not genetic!) 

Please send letters to…",-1,2020-05-12 04:12:55,551
2020-05-12 04:22:19,2020-05-12 04:22:19-04:00,FrankQuaye9,"@squeensolomon @sista_afia Word play anaa or ibi literal?😂. Cos the beef overcook. I share in your sentiments, but kindly accept that it's showbiz.. what were you expecting when you dropped WMT? See the Revelations in there; but no one attacked you. You don't throw stones when you live in a glass house.",-1,2020-05-12 08:22:19,163
2020-05-12 04:22:40,2020-05-12 04:22:40-04:00,IliketotweettoU,"$Uber Warns Shareholders Of Significant Dilution! 

$aapl $amzn $agn $brk $ba $bhc $abbv $bhc $crm $cmg $dis $f $fb $ge $hlf $iep $ko $pep $shak $an $ms $gs $wfc $jpm $bac $c $tst $wmt $tgt $kr $msft $nflx $mcd $qsr $jnj $mrk $googl $pg $lyft https://t.co/TW23vKySYW",-1,2020-05-12 08:22:40,102
2020-05-12 04:32:19,2020-05-12 04:32:19-04:00,FrankQuaye9,"@sista_afia the beef overcook. I share in your sentiments, but kindly accept that it's showbiz.. what were you expecting when you dropped WMT? See the Revelations in there; but no one attacked you. You don't throw stones when you live in a glass house.",-1,2020-05-12 08:32:19,163
2020-05-12 04:32:44,2020-05-12 04:32:44-04:00,FrankQuaye9,"@sista_afia Cos the beef overcook. I share in your sentiments, but kindly accept that it's showbiz.. what were you expecting when you dropped WMT? See the Revelations in there; but no one attacked you. You don't throw stones when you live in a glass house.",-1,2020-05-12 08:32:44,163
2020-05-12 04:43:46,2020-05-12 04:43:46-04:00,squeensolomon,"@FredaRhymzGH you  must go back to talented kid's to start things up u no force kraaaa. Insert your finger under and smell it's yourself. 
#UGN #WMT @sista_afia https://t.co/4Ei5ont4o3",-1,2020-05-12 08:43:46,211
2020-05-12 05:49:23,2020-05-12 05:49:23-04:00,Urylle,RT @MikeLee97381136: @JesusIsRReason The choice of music is very suspect.  This same music was played at the Satanic closing Olympic ceremo…,-1,2020-05-12 09:49:23,6515
2020-05-12 06:07:48,2020-05-12 06:07:48-04:00,preachingterp,"RT @elfsocks: Black mothers die at 3 to 4 times the rate of white mothers. This is unacceptable (and not genetic!) 

Please send letters to…",-1,2020-05-12 10:07:48,164
2020-05-12 08:03:24,2020-05-12 08:03:24-04:00,NRGized_Buckeye,"@JeffMacke LW call with WMT, everything is up. ""People getting 1200 +600 from unemployment has comps through the roof.""
Seeing this industry wide in L&amp;G. Had best week on record or since 2015. Could also be because competition cant or difficulty producing at the moment",-1,2020-05-12 12:03:24,134
2020-05-12 09:58:49,2020-05-12 09:58:49-04:00,ExecutionVenue,$WMT looks good. Potential gap fill up towards 127.7-128.01 Based at previous 38.2% needs to break 125.60 https://t.co/Q9BehgwQZF #WMT,-1,2020-05-12 13:58:49,259
2020-05-12 10:01:24,2020-05-12 10:01:24-04:00,GatorStockChomp,$WMT trying to break downtrend alert triggered...ww https://t.co/eTRl5JB1WW,-1,2020-05-12 14:01:24,225
2020-05-12 10:12:23,2020-05-12 10:12:23-04:00,Gambiste1,RT @NickDub45: @WallStreetYoda $WMT going against the market has me pretty confident. https://t.co/7IgRmWVexG,-1,2020-05-12 14:12:23,4946
2020-05-12 10:12:43,2020-05-12 10:12:43-04:00,Gambiste1,RT @ExecutionVenue: $WMT looks good. Potential gap fill up towards 127.7-128.01 Based at previous 38.2% needs to break 125.60 https://t.co/…,-1,2020-05-12 14:12:43,4946
2020-05-12 10:12:54,2020-05-12 10:12:54-04:00,Gambiste1,RT @GatorStockChomp: $WMT trying to break downtrend alert triggered...ww https://t.co/eTRl5JB1WW,-1,2020-05-12 14:12:54,4946
2020-05-12 10:34:39,2020-05-12 10:34:39-04:00,TradinTheTrends,$WMT looks poised to break 126 resistance and head back to 130 https://t.co/N2U4cdu52V,-1,2020-05-12 14:34:39,713
2020-05-12 10:34:52,2020-05-12 10:34:52-04:00,ShaneO_Brien,RT @TradinTheTrends: $WMT looks poised to break 126 resistance and head back to 130 https://t.co/N2U4cdu52V,-1,2020-05-12 14:34:52,758
2020-05-12 10:37:46,2020-05-12 10:37:46-04:00,_ms_izzy,Grabbed $WMT $125c below a dollar and here we go - breaking that 125 wall here - gap to fill to 127.50 https://t.co/hhP8ydzk5j https://t.co/mwJRc2WocZ,-1,2020-05-12 14:37:46,11421
2020-05-12 10:43:28,2020-05-12 10:43:28-04:00,ShaneO_Brien,RT @_ms_izzy: Grabbed $WMT $125c below a dollar and here we go - breaking that 125 wall here - gap to fill to 127.50 https://t.co/mwJRc2WocZ,-1,2020-05-12 14:43:28,758
2020-05-12 12:04:07,2020-05-12 12:04:07-04:00,UMC_CommonSense,"Local #evangelical #pastor when #COVID19 started:

""This is God's judgment!""

Same #pastor two weeks later:

""It's all a hoax. Have faith!""

Same pastor on FB today:

""Pray that #PresidentTrump won't be stricken with Satan's virus""

Did I miss something? 

#BadTheology #WMT",-1,2020-05-12 16:04:07,1138
2020-05-12 12:09:37,2020-05-12 12:09:37-04:00,OptionsMike,"@Geck0_1 Ouch we all get there.. I'm in and out fast right now... 

Not working cut it quick $WMT yesterday and $NFLX today...",-1,2020-05-12 16:09:37,24793
2020-05-12 12:27:05,2020-05-12 12:27:05-04:00,CarlMuhlstein,"Important #realestate trends. Ex-gas, non-discretionary spend is down 5-10% &amp; discretionary spend down sharply ex #homeimprovement up 25-30%. Seems like every day is like #BlackFriday at $HD. #DepartmentStores face existential crisis; the future belongs to $WMT $COST $TGT $AMZN. https://t.co/jABkycG17O",-1,2020-05-12 16:27:05,2037
2020-05-12 13:58:10,2020-05-12 13:58:10-04:00,tgara_f,Never be afraid to accept when you are wrong and flip to do the right thing. I went into earnings shorting the $pton at 39s next day saw earnings and upgrades took loss at 42 and flipped into net long. #economy #markets #stockstowatch $spy $tsla $amzn $wmt $plnt #dollar https://t.co/HON8XXzaCb,-1,2020-05-12 17:58:10,273
2020-05-12 14:13:11,2020-05-12 14:13:11-04:00,KimJongUnVEVO,"@WMT_TM I'm not upset, merely very disappointed",-1,2020-05-12 18:13:11,383
2020-05-12 15:25:48,2020-05-12 15:25:48-04:00,SprawlBusters,@leticia To say DG’s same store sales growth of 9% is three times that of WMT is silly. WMT’s sales growth of 2.8% in 2019 was off a base of $510 B in 2018–13 times bigger than DG’s revenues. And WMT’s everyday crime has been out of control for the 27 years I have written about it.,-1,2020-05-12 19:25:48,247
2020-05-12 16:30:06,2020-05-12 16:30:06-04:00,MarketChmln,Largest $Notional Sell On Close Order Imbalances $JNJ $V $PG $MA $HD $UNH $GD $CVX $GS $WMT https://t.co/V7Aciy2vFa,-1,2020-05-12 20:30:06,3819
2020-05-12 16:38:20,2020-05-12 16:38:20-04:00,o_Synthetic_o,RT @MarketStatisti1: Negative rate in US? $spy $dia $uso $gld $iwm $xtn $smh $xlp $xly $xlu $xlv $xlb $xli $xlf $xle $xlk $dis $aapl $amzn…,-1,2020-05-12 20:38:20,147
2020-05-12 18:45:38,2020-05-12 18:45:38-04:00,_ms_izzy,@DOCBZ17 $WMT was next but overall bearish market might’ve broken that play,-1,2020-05-12 22:45:38,11421
