,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-18 20:21:02,2020-05-18 20:21:02-04:00,1MinuteStock,Wondering about risks of $WMT? The 21-day volatility is 5.96% https://t.co/2lQZbggLA1,-1,2020-05-19 00:21:02,4027
2020-05-18 20:42:30,2020-05-18 20:42:30-04:00,_CEME_,@JeffMacke Is it too late to nibble on TGT and WMT prior to earnings in your opinion?,-1,2020-05-19 00:42:30,119
2020-05-18 21:06:41,2020-05-18 21:06:41-04:00,RanchoDinero,"HD and WMT earnings before the bell prob going to be unsurprising, bunch of banks and crap retail may be a drag",-1,2020-05-19 01:06:41,4296
2020-05-18 21:44:08,2020-05-18 21:44:08-04:00,lslawyer,@OphirGottlieb @Target Agree with regard to $TGT.  I refuse to shop at $WMT.  Think $COST is totally bad ass - and great for grazing,-1,2020-05-19 01:44:08,537
2020-05-18 21:46:11,2020-05-18 21:46:11-04:00,newsfilterio,China Considers Further Relief as Deadline Nears on $211 Billion in Bad Debt $COST $WMT https://t.co/kH3OU6ext6,-1,2020-05-19 01:46:11,1178
2020-05-18 22:42:40,2020-05-18 22:42:40-04:00,zerosum24,$W the classic rip-off overcharging cheap shit from China even way over $WMT prices 😂😂 #JokeCompany https://t.co/dlWlaexdj5,-1,2020-05-19 02:42:40,10708
2020-05-18 23:29:32,2020-05-18 23:29:32-04:00,mridul_wmt,SBA Releases PPP Forgiveness Application and Makes Critical Clarifications and Documentation Requirements https://t.co/Jdwbz8BugR https://t.co/XvR4bS4X6I,-1,2020-05-19 03:29:32,336
2020-05-19 00:34:03,2020-05-19 00:34:03-04:00,LeandreWatts,RT @Kuli24: If your not making money with all this market volatility you need to change whatever your doing.  Come give us a try and let us…,-1,2020-05-19 04:34:03,1053
2020-05-19 01:05:07,2020-05-19 01:05:07-04:00,T_Money610,"Earnings watchlist 5/19 - 

HD- 240 nice support area if it gaps down to that on earnings for a long
BIDU- if gap up to 116ish holds thats a big resistance area and i will look for signs of weakness for a daytrade short
KSS- over 19 i like it long
WMT- 124-126 area long watch",-1,2020-05-19 05:05:07,1708
2020-05-19 01:05:28,2020-05-19 01:05:28-04:00,OCMillionaire,$TLSS update from CEO conference call this afternoon. Very brief but I gotta say I like this CEO a lot. Here is the breakdown of chat: #lookingup #investing $AMZN $WMT $RAD $AAPL #apple #amazon #riteaid #Walmart #walgreens #stockmarketnews #bullish  https://t.co/rvCfDopt8s,-1,2020-05-19 05:05:28,8312
