,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-10 12:41:00,2020-05-10 12:41:00-04:00,Dorothytooo,"@AndyBeshearKY 
Please put some teeth in your upcoming executive order so ppl will take you seriously! Those of us who work at WMT worry about being exposed &amp;no, we don't receive haz pay. Customers don't care. You need to grow a pair &amp; LEAD!",-1,2020-05-10 16:41:00,193
2020-05-10 13:29:01,2020-05-10 13:29:01-04:00,mridul_wmt,Man Sues Teenager's 'Crew of Evil Computer Geniuses' Over Crypto Heist https://t.co/M6Ztbs1sC2,-1,2020-05-10 17:29:01,338
2020-05-11 05:11:12,2020-05-11 05:11:12-04:00,Tickeron,"$WMT enters a Downtrend as Momentum Indicator dropped below the 0 level on April 28, 2020. View odds for this and other indicators: https://t.co/WeviSGWT7E #Walmart #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/TykeWp145x",-1,2020-05-11 09:11:12,3514
2020-05-11 09:33:59,2020-05-11 09:33:59-04:00,donfug8,Feeling like $wmt is a bear etf lately. Market down? WMT is up. Earnings ramp would sure be handy right about now. Avg is $128+. Clearly I had a lapse of judgement... now only buyers remorse,-1,2020-05-11 13:33:59,374
2020-05-11 09:38:11,2020-05-11 09:38:11-04:00,cfromhertz,"Food / Defensive Stores doing well $KR $WMT $DG out of the gate 

$KR chart https://t.co/6b05xkBNYl",-1,2020-05-11 13:38:11,21464
2020-05-11 10:04:03,2020-05-11 10:04:03-04:00,NewConstructs,We feature these stocks in this week's #EarningsDistortion Scorecard https://t.co/d5IHhW8m0P We will tweet their Earnings Distortion Scores ~24 hours before they report earnings next week $WMT $HD $TJX $LOW $MCK $SNPS $ZTO $CPRT $TCOM $NVDA $MDT $INTU $ROST $HRL $A https://t.co/wzAigH3rd9,-1,2020-05-11 14:04:03,2843
2020-05-11 10:05:08,2020-05-11 10:05:08-04:00,Robo_Analyst,We feature these stocks in this week's #EarningsDistortion Scorecard https://t.co/zGVTBTec4W We will tweet their Earnings Distortion Scores ~24 hours before they report earnings next week $WMT $HD $TJX $LOW $MCK $SNPS $ZTO $CPRT $TCOM $NVDA $MDT $INTU $ROST $HRL $A https://t.co/DnWglnFG6y,-1,2020-05-11 14:05:08,124
2020-05-11 11:46:58,2020-05-11 11:46:58-04:00,fluffychaewon,"since i really wmt to join osd, forgive and excuse my late entry ♡

#OrbitSelcaDay #OSD
[@loonatheworld] https://t.co/sbTJJ1lYMR",-1,2020-05-11 15:46:58,492
2020-05-11 13:07:24,2020-05-11 13:07:24-04:00,LinYingjun,"$CTC/A.TO is posing to break to the upside. Essential needed, the store opens and it is very busy to serve the customers just like $WMT and $COST during the pandemic breakout. https://t.co/29BgIiobHh",-1,2020-05-11 17:07:24,1576
2020-05-11 13:19:14,2020-05-11 13:19:14-04:00,christinepeirce,"RT @elfsocks: Black mothers die at 3 to 4 times the rate of white mothers. This is unacceptable (and not genetic!) 

Please send letters to…",-1,2020-05-11 17:19:14,661
2020-05-11 14:43:03,2020-05-11 14:43:03-04:00,LyraD_,"RT @elfsocks: Black mothers die at 3 to 4 times the rate of white mothers. This is unacceptable (and not genetic!) 

Please send letters to…",-1,2020-05-11 18:43:03,844
2020-05-11 14:45:28,2020-05-11 14:45:28-04:00,OrbitSelcas,"RT @fluffychaewon: since i really wmt to join osd, forgive and excuse my late entry ♡

#OrbitSelcaDay #OSD
[@loonatheworld] https://t.co/sb…",-1,2020-05-11 18:45:28,123
2020-05-11 15:12:57,2020-05-11 15:12:57-04:00,umcjustice,"RT @elfsocks: Black mothers die at 3 to 4 times the rate of white mothers. This is unacceptable (and not genetic!) 

Please send letters to…",-1,2020-05-11 19:12:57,18346
2020-05-11 15:33:32,2020-05-11 15:33:32-04:00,madmilker,"$WMT is #green today
https://t.co/d3T3ZpmZTF
But #Lord...
you think Americans really give a shit.
https://t.co/7faIXZDPLP
44 straight years of US trade deficits and $25 trillion printed debt shoved up their asses pretty well tells your World they care less that its green today😂",-1,2020-05-11 19:33:32,7933
2020-05-11 16:43:05,2020-05-11 16:43:05-04:00,OptionsMike,"Nice start to the week Drilled $AMD a few times early w/ stock and took  a small loss late on $WMT calls.. may get back in. 

Only concern here is this rally was very narrow... need more participation or... 

https://t.co/MTwapJOjxQ",-1,2020-05-11 20:43:05,24706
2020-05-11 17:07:02,2020-05-11 17:07:02-04:00,bacanal_uno,RT @OptionsMike: Nice start to the week Drilled $AMD a few times early w/ stock and took  a small loss late on $WMT calls.. may get back in…,-1,2020-05-11 21:07:02,227
2020-05-11 17:57:58,2020-05-11 17:57:58-04:00,Evanasdad,"$hd rally is ridiculous.  Just bc they are making people line up around the block does not mean they are breaking sales records.  I  prefer $wmt and $amzn in retail space.  I buy almost everything from $amzn. If I need dirt, 2x4 etc ok,but no way I wait in line for that",-1,2020-05-11 21:57:58,120
2020-05-11 18:37:06,2020-05-11 18:37:06-04:00,FinancialTakes,"$AMZN takes heat from both sides of political aisle &amp; from public. Some justified as notoriously demanding for even DT SEA workers.. but AMZN distribution pay &gt; than $WMT $TGT $DG $KR.

$KR ends $2/hr ""hero"" pay bonus! Yet no bad pub
@SaraEisen!?

F $KR!!

https://t.co/VUshIscafg",-1,2020-05-11 22:37:06,310
2020-05-11 18:40:47,2020-05-11 18:40:47-04:00,FinancialTakes,"Didn't realize we solved virus already.. why did $KR @kroger already removed the $2/hr ""hero pay @krogerco? As it is.. Kroger pay much lower than an $AMZN distribution center employee.. cutting this is such a bad move. I will go out of my way to fade your stores for $WMT or $TGT.",-1,2020-05-11 22:40:47,310
